LakeID,Location_ID,LakeNum,LakeName,County,Town,Area (ac),Area (ha),WshedArea (ac),WshedArea (ha),Wshed/Area,Zmax (ft),Zmax (m),Zmean (ft),"Zmean (m), orange=calc.",ZmeanCalc?,Residence,Sampling Years,Dlatitude,Dlongitude,Class,DamClass,Potable Water?,Swimming beach?,Supported Uses,Fish impacts?,Invasive Plants?,Invasive Animals?,Distance to Nearby AIS (mi),Name of Nearest Infected Lake (fixed?),>1HAB Notification?,Multiple Years HAB Notification?,PotableWater PWL,Bathing  PWL,Recreation PWL,AquaticLife PWL,Aesthetics PWL,Habitat PWL,FishConsumption PWL,Date 1st HAB listing 19,#Wks HAB Notification 19,#Wks HAB Notification 19,#Wks HAB Notification 18,#Wks HAB Updates 18,#Wks HAB Updates 17,#Wks HAB Updates 16,#Wks HAB Updates 15,#Wks HAB Updates 14,#Wks HAB Updates 13,#Wks HAB Updates 12,Weed Management?,Lake Assn Name,Sampled >2013?,18 Samplers,CSLAP Region,Watershed,Exp Region,ExpRegion2,CSLAP,2019 Sample?,Yrs Last 5,#Yrs>1HABsUpdates,Shore HABs PWS Score,Shore HABs Rec Score,Program,Zebras,Runoff (m),PWS-Days Closed,PWS-Treatments,PWS-MCL Violations-# Reporting Quarters,Beach-#Days Closures,Beach-Control measures,Algae Control Measures,Weed Control Measures,Plants,Fish Stocking,Comments
0502SMI0066,0502SMI0066_C,190,Smith Pond,Steuben,Howard,45,18,354,143,7.9,26.2,8,12.3,3.8,no,1.25,"2004-2011, 2013-2019",42.38879,-77.47448,B,,no,,recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,"2013, 2014, 2015, 2016, 2019",yes,NA,Impaired,Impaired,Fully supported,Poor,Poor,Fully supported,6/17/2019,8/19/2019,,15,6,5,2,4,3,5,0,,Smith Pond Sportsmens Club,yes,"Luanne Dockstader, Terry Vandelinder, Beth Cartella",Western,Allegheny/Chemung River,Finger Lakes,Finger Lakes,CSLAP,yes,,5,2,3,CSLAP,no,0.381097561,,,,,,,,,,"weed harvester 2005, 2004"
1301SNY0377,1301SNY0377_C,140,Snyders Lake,Rensselaer,North Greenbush,109,44,791,320,7.3,39,12,18,5.5,no,1.6,"1995, 1997-2001, 2010-2011",42.66265,-73.63463,B,,no,Camp Scully; North Greenbush Town Beach,recreation and public bathing,none reported,Eurasian watermilfoil; brittle naiad; Curly leafed pondweed,zebra mussels,0,,"2012, 2014, 2015",yes,NA,Fully supported,Stressed,Fully supported,Fair,Poor,Fully supported,NA,NA,,0,0,0,0,5,2,0,3,,L.A.K.E. Association of Snyder's Lake,,,,Lower Hudson River,,mid Hudson,CSLAP,no,,3,2,3,CSLAP,yes,0.47265625,,,,,,,,,,
0302SOD0096,0302SOD0096_C,49,Sodus Bay,Wayne,Sodus Point,3357,1359,33322,13485,9.9,45.9,14,12.8,3.9,no,1.1,"1988-1991, 2001-2005, 2013-2019",43.24853,-76.95808,B,,no,,potable water and recreation,none reported,Eurasian watermilfoil; water chestnut; variable watermilfoil; European frogbit,zebra mussels,0,,"2012, 2016",yes,NA,Stressed,Impaired,Unassessed,Fair,Unassessed,Stressed,NA,NA,,0,0,1,4,1,1,1,2,mechanical harvester 2018,Save Our Sodus,yes,"Al Fagan, David McDowell, David S. Scudder",Western,Lake Ontario,Ontario,Finger Lakes,CSLAP,yes,,2,2,1,CSLAP,yes,0.025072879,,,,,,,mechanical harvester 2018,,,
1401SOM0268,1401SOM0268_C,153,Somerset Lake,Delaware,Hamden,51,21,262,106,5.1,42.7,13,20,6.1,no,2.66,"1998-2010, 2012, 2014-2019",41.91009,-75.229,B,,no,,recreation,none reported,Curly-leafed pondweed,none reported,0,,"2012, 2013",yes,NA,Fully supported,Threatened,Fully supported,Poor,Unassessed,Fully supported,NA,NA,,3,1,0,0,0,0,3,4,,Somerset Lake Association,yes,"Wil Kamp, Cheryl Stockton, Arthur Pierson, Kathyrn Reynolds",Downstate,Delaware River,Mid Atlantic,Central NY,CSLAP,yes,,2,2,1,CSLAP,no,0.4498,,,,,,,,,,
0602SON0072,0602SON0072_C,212,Song Lake,Cortland,Tully,109,44,631,255,5.8,28.2,8.6,13.3,4,no,1.1,"2009-2012, 2014-2019",42.76854,-76.14688,B,,no,Camp Hoover,recreation and public bathing,none reported,none reported,none reported,0.8,Tully Lake,"2012, 2013, 2014, 2015, 2016, 2017, 2019",yes,NA,Stressed,Stressed,Fully supported,Good,Good,Fully supported,5/27/2019,10/8/2019,,5,2,2,5,5,6,3,5,carp,Song Lake Property Owners Association ,yes,"Tarki Heath, Carl Grillo, Terry and Donna Evans-Orr, Craig Doby, Tom Abrams, Gloria Wright",Central,Susquehanna River,west central,Central NY,CSLAP,yes,,7,2,3,CSLAP,no,0.635162602,,,,,,,,,,
0902SPI0264,0902SPI0264_C,118,Spitfire Lake,Franklin,Brighton,294,119,5301,2145,18,,,15.7,4.8,no,0.42,1996-2002,44.41585,-74.27127,AA,,yes,,potable water and recreation,none reported,none reported,none reported,7.7,Lake Colby,,,Unassessed,Threatened,Threatened,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
1310SPR0081,1310SPR0081_C,154,Spring Lake,Rensselaer,Sand Lake,26,10,99,40,3.8,35.1,10.7,13.1,4,no,1.86,"1998-2001, 2007-2011, 2014-2019",42.65355,-73.42028,B,,no,,recreation,none reported,none reported,none reported,8.1,Burden Lake,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical controls; fluridone 2010,SPLAKE Inc.,yes,Elizabeth Mastrianni,Central,Lower Hudson River,east central,mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.56,,,,,,,physical controls; fluridone 2010,,,
0905STA0281,0905STA0281_C,110,Star Lake,St. Lawrence,Fine,237,96,766,310,3.2,64.9,19.8,20.7,6.3,no,0.69,1994-1998,44.15668,-75.04505,AA(T),,yes,Haven - Star Lake Harbor,"potable water, recreation, and public bathing",none reported,none reported,none reported,17.3,Lake Bonaparte,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,St. Lawrence River,western Adk,western Adk,CSLAP,no,,0,0,0,CSLAP,no,2.818398684,,,,,,,,,,
1201LIL0716,1201LIL0716_C,141,Stewarts Landing,Fulton,Stratford,82,33,23361,9454,285.6,9.5,2.9,4.5,1.4,no,0,1997-2001,43.15749,-74.54551,B,B,no,,recreation,none reported,brittle naiad,none reported,0,,,,NA,Fully supported,Fully supported,Fully supported,Good,Poor,Impaired,NA,NA,,0,0,0,0,0,0,0,0,,Stewarts Landing Association,,,,Mohawk/Hudson River,,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.762195122,,,,,,,,,,
1305STI0409,1305STI0409_C,213,Stissing Lake,Dutchess,Pine Plains,70,29,1371,555,19.5,24.6,7.5,11.6,3.5,no,0.36,"2009-2012, 2014, 2017-2019",41.97147,-73.67366,B,,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,,,NA,Fully supported,Stressed,Fully supported,Fair,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Stissing Lake Association,yes,"John Hoffman, Christine Macneil, Rory Chase, Kevin Walsh",Downstate,Lower Hudson River,Hudson Valley,mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.5,,,,,,,,,,
1301UWB5186,1301UWB5186_C,227,Sugar Pond,Westchester,Greenburgh,1,0,120,49,161.9,,,7.7,2.4,no,0.02,2011,40.99752,-73.86931,C,,no,,recreation,none reported,none reported,none reported,10.7,Congers Lake,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.6,,,,,,,,,,
1202SUM0629,1202SUM0629_C,142,Summit Lake,Schoharie,Blenheim,45,18,219,89,4.9,,,10,3,no,0.95,1997-2001,43.21002,-73.46364,B,B,no,,recreation,none reported,none reported,none reported,12.5,Engleville Pond - Upper,,,NA,Stressed,Impaired,Fully supported,Poor,Good,Fully supported,NA,NA,,0,0,0,0,0,0,1,0,,Summit Lake Association,,,,Mohawk/Hudson River,,Mohawk,CSLAP,no,,1,1,0,CSLAP,no,0.508130081,,,,,,,,,,hydroraking 2008
1103SUM0080,1103SUM0080_C,75,Summit Lake,Washington,Argyle,83,34,707,286,8.5,32.2,9.8,13.5,4.1,no,1.22,"1990-1995, 1997, 2002-2003, 2015-2019",42.58316,-74.58167,A,A?,yes,,potable water and recreation,none reported,Eurasian watermilfoil; Curly leafed pondweed,none reported,0,,"2013, 2016",yes,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,3,1,1,0,0,0,0,0,,Summit Lake Association for Preservation,yes,"Mike and Karen Lockhart, Veronica Denio, Timothy Bearor",Central,Upper Hudson River,eastern Adk,Mohawk,CSLAP,no,,0,0,0,CSLAP,no,0.508130081,,,,,,,,,,mechanical harvesting 1991
1005SUN0440,1005SUN0440_C,166,Sunnyside Lake,Warren,Queensbury,26,10,157,63,6.1,31.8,9.7,15,4.6,no,1.5,"1999-2003, 2011-2015, 2017-2019",43.37535,-73.63979,B,,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,2013,no,NA,Fully supported,Stressed,Fully supported,Good,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,5,0,"hand harvesting 2018; suction harvesting 2017; fluridone 2014, 2000",Protective Association of Lake Sunnyside,yes,"Christie and William Bennett, Patty Myhrberg, Jared Lendrum",Adirondack,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,1,1,0,CSLAP,no,0.5,,,,,,"copper sulfate 2015, 2014","hand harvesting 2018; suction harvesting 2017; fluridone 2014, 2000",,,
1102TAC1129,1102TAC1129_C,181,Taconic Pond,Rensselaer,Grafton,32,13,283,115,8.8,32.8,10,15.4,4.7,no,2.67,"2002-2003, 2006-2007, 2009-2011, 2013-2019",42.73532,-73.41264,C(T),A,no,,recreation,none reported,none reported,none reported,4,Long Pond,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,Taconic Lake Association,yes,Paul Thomas,Central,Upper Hudson River,eastern Adk,mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.2,,,,,,,,,,
0503TANXXX1,0503TANXXX1_C,259,Tanglewood Lake,Steuben,Thurston,27,11,1080,437,39.7,9.8,3,5,1,no,0.1,2018-2019,42.193635,-77.251116,B,,no,,recreation,,none reported,,,,2019,no,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,7/6/2019,9/15/2019,,5,2,0,,,,,,,Tanglewood Lake Association,yes,Thomas Shipley and Mary Woollatt,,Allegheny/Chemung River,,,CSLAP,yes,,,,,CSLAP,no,0.381097561,,,,,,,,,,
1302UWB0128A,1302UWB0128A_C,143,Teatown Lake,Westchester,Yorktown,38,16,713,289,18.6,10.8,3.3,4.3,1.3,no,0.13,"1997-2001, 2003-2010",41.21185,-73.83122,B,B,no,,recreation,none reported,Eurasian watermilfoil; European four leaf clover; water chesnut,none reported,0,,,,NA,Stressed,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.558365085,,,,,,,,,,
#N/A,#N/A,1004,Thompsons Lake,Albany,Berne,128,52,3064,1240,23.9,60,18.3,41,12.5,no,0.6,"1994-2000, 2002",42.65013,-74.04256,A(T),,yes,,potable water and recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed,Zebra mussel; rusty crayfish; virile crayfish,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,,Lower Hudson River,,Mohawk,CSLAP,no,,0,0,0,CSLAP,no,0.870295699,,,,,,,,,,
0602TRU5405,0602TRU5405_C,261,Thunder Lake,Chenango,Greene,18,7,160,65,8.9,9.8,3,8.2,2.5,no,0.33,2019,42.26887,-75.72802,C,A,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,"2015, 2017, 2019",yes,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,8/7/2019,8/26/2019,,0,0,1,0,1,0,0,0,,Thunder Lake Association,yes,"Pat Chirumbolo, Dana Barvinchak",Central,Susquehanna River,west central,Central NY,CSLAP,yes,,1,1,0,CSLAP,no,0.381097561,,,,,,,,,,
1302UWB0044H,1302UWB0044H_C,203,Timber Lake-W,Westchester,Lewisboro,7,3,210,85,29.3,11.2,3.4,4.9,1.5,no,0.08,"2006, 2009-2011, 2014-2019",41.29387,-73.66305,B,A,no,,recreation,none reported,none reported,none reported,0.7,Morningside Lake,2019,no,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,6/30/2019,6/30/2019,,0,0,0,0,0,0,0,0,grass carp 2015,Golden's Bridge Community Association,yes,"George Levites, Russell Gordon, Michael Brown, and Ben Lieman",Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.635162602,,,,,,,grass carp 2015,,,
0104TIM5635,0104TIM5635_C,188,Timber Lake-S,Sullivan,Rockland,17,7,842,341,48.6,10.8,3.3,5.1,1.6,no,0.06,"2004-2005, 2007-2009",41.96024,-74.84618,B,A,no,,recreation,none reported,none reported,none reported,17.5,Katonah Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.5115,,,,,,,,,,
1301TOM0150I,1301TOM0150I_C,179,Tomkins Lake,Rockland,Stony Point,13,5,89,36,6.9,11.2,3.4,5.2,1.6,no,0.4,2001,41.27157,-73.99047,B,A,no,,recreation,none reported,none reported,none reported,4.2,Wallace Pond,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.58,,,,,,,,,,
0602TUL0068,0602TUL0068_C,234,Tully Lake,Cortland,Tully,230,93,9729,3937,42.2,29.5,9,15.4,4.7,no,10.58,2012-2019,42.77652,-76.13528,B,A,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,none reported,0,,"2016, 2019",yes,NA,Fully supported,Threatened,Threatened,Fair,Good,Fully supported,7/15/2019,10/12/2019,,3,1,2,2,0,0,0,0,"mechanical harvester 2017, 2016, 2015",Tully Lake Property Owners Association ,yes,"Christine Kruth, Melinda Portmess, Jeffrey Schardt, Carl Kirshbaum, Sam Columbo",Central,Susquehanna River,west central,Central NY,CSLAP,yes,,2,2,1,CSLAP,no,0.6,,,,,,,,,,
0703TUS0153A,0703TUS0153A_C,21,Tuscarora Lake,Madison,Erieville,307,124,3311,1340,10.8,41.7,12.7,14.1,4.3,no,1,"1986-2013, 2015-2019",42.86652,-75.75589,B,C,no,,recreation,none reported,Eurasian watermilfoil; brittle naiad; Curly leafed pondweed,zebra mussels,0,,"2013, 2019",yes,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,6/18/2019,6/18/2019,,0,0,1,0,0,0,3,0,,Tuscarora Lake Association ,yes,Penni Croot,Central,Oswego River,west central,Central NY,CSLAP,no,,2,2,1,CSLAP,yes,0.4,,,,,,,,,,
1501TUX1007,1501TUX1007_C,222,Tuxedo Lake,Orange,Tuxedo,288,117,3650,1477,12.7,62.3,19,29.3,8.9,no,1.16,"2009-2012, 2014-2019",41.19701,-74.20907,AA(T),B,yes,,potable water,none reported,Eurasian watermilfoil,none reported,0,,,,Threatened,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,3,1,0,0,1,0,0,0,,Tuxedo Park Environmental Committee ,yes,"Alan McHugh, John Bello, Jeff Voss",Downstate,Lower Hudson River,Mid Atlantic,lower Hudson,CSLAP,yes,,1,1,0,CSLAP,no,0.61,,,,,,"copper sulfate 2017, 2016, 2015, 2014",,,,
0801TWI0584,0801TWI0584_C,16,Twitchell Lake,Herkimer,Big Moose,134,54,1804,730,13.4,34.1,10.4,10.2,3.1,no,0.69,"1986-1990, 1996",43.85007,-74.88626,A(T),,yes,,potable water and recreation,none reported,none reported,none reported,7.8,Stillwater Reservoir,,,Fully supported,Fully supported,Fully supported,Impaired,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Black River,western Adk,western Adk,CSLAP,no,,0,0,0,CSLAP,no,0.334422736,,,,,,,,,,
1306ULS0799,1306ULS0799_C,211,Ulster Heights Lake,Ulster,Wawarsing,205,83,5881,2380,28.7,11.8,3.6,5.6,1.7,no,0.1,"2009-2012, 2014-2019",41.77531,-74.49169,B,A,no,,recreation,none reported,none reported,none reported,8.5,Morningside Lake,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,Ulster Heights Lake Association,yes,"John Sweeney, Gil Podorson, Ed Mitchell, Dan Derfel",Downstate,Lower Hudson River,Hudson Valley,mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.6,,,,,,,,,,drawdown 2009
1306UWB0464B,1306UWB0464B_C,251,Unnamed Wallkill Pond,Ulster,,8,3,141,57,18.3,5.9,1.8,,,no,0.05,2017-2019,41.651156,-74.219314,B,n/a,no,,recreation,,none reported,none reported,1.9,Tillson Lake,2019,no,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,7/21/2019,8/19/2019,,0,0,1,0,0,0,0,0,"Clipper herbicide 2018, 2017",,yes, Angela Sisson,,Lower Hudson River,,,CSLAP,,,,,,CSLAP,no,0.5,,,,,,,"Clipper herbicide 2018, 2017",,,
0902UCH0002,0902UCH0002_C,65,Upper Chateaugay Lake,Clinton,Ellenburg,2605,1054,51893,21000,19.9,72,21.9,33.1,10.1,no,1,1990-1994,44.7393,-73.96769,B(T),,no,Tanager Lodge Beach,recreation and public bathing,none reported,Eurasian watermilfoil; Curly-leafed pondweed,none reported,0,,,,NA,Stressed,Stressed,Fully supported,Good,Good,Impaired,NA,NA,,0,0,0,0,0,0,0,0,,Chateaugay Lake Foundation,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.506971905,,,,,,,,,,
0602ULI0067,0602ULI0067_C,224,Upper Little York Lake,Cortland,Homer,102,41,19423,7860,189.9,68.9,21,32.4,9.9,no,0.08,"2009-2013, 2015-2019",42.70307,-76.15627,B,A,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed; starry stonewort,zebra mussels,0,,,,NA,Unassessed,Threatened,Threatened,Unassessed,Unassessed,Unassessed,NA,NA,,5,3,0,0,0,0,0,0,"mechanical harvester 2016, 2009",Little York Improvement Society,yes,"Gary and Cathy Lawrence,  Donald and Robyn Fisher",Central,Susquehanna River,west central,Central NY,CSLAP,no,,0,0,0,CSLAP,yes,0.635162602,,,,,,,"mechanical harvester 2016, 2009",,,
1003USA0114,1003USA0114_C,208.1,Upper Saranac Lake-North,Franklin,Harrietstown,5056,2046,48568,19654,9.6,52.5,16,,,no,1.74,2006-2012,44.3248,-74.3225,AA,,yes,Saranac Village Young Life Camp; St Lawrence University Conference Center Camp Canaras; Donaldson's Campground; Colgate University Camp; The Point,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Threatened,Stressed,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Upper Saranac Lake Association and Foundation,,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.6,,,,,,,,,,
1003USA0114,1003USA0114_C,208.2,Upper Saranac Lake-South,Franklin,Harrietstown,5056,2046,48568,19654,9.6,103,31.5,14,4.3,no,1.74,2006-2012,44.2689,-74.33459,AA,,yes,Saranac Village Young Life Camp; St Lawrence University Conference Center Camp Canaras; Donaldson's Campground; Colgate University Camp; The Point,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Threatened,Stressed,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Upper Saranac Lake Association and Foundation,,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.6,,,,,,,,,,
0902USA0265,0902USA0265_C,144,Upper St. Regis Lake,Franklin,Harrietstown,813,329,4455,1803,5.5,55.8,17,26.2,8,no,2.28,1997-2002,44.40892,-74.278,AA,,yes,,potable water and recreation,none reported,none reported,none reported,7.7,Lake Colby,,,Unassessed,Threatened,Threatened,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,St. Regis Property Owners Association,,,,St. Lawrence River,western Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
1301WAL0165,1301WAL0165_C,197,Wallace Pond,Westchester,Cortlandt,19,8,2348,950,121.8,7.5,2.3,3.5,1.1,no,0.01,2004-2008,41.31535,-73.93377,B,B,no,,recreation,none reported,Curly leafed pondweed,none reported,0,,,,NA,Stressed,Impaired,Stressed,Poor,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.61,,,,,,,,,,
1501WEE1005,1501WEE1005_C,220,We Wah Lake,Orange,Tuxedo,58,23,4129,1671,71.7,17.4,5.3,8.2,2.5,no,0.06,"2009-2012, 2014-2016, 2019",41.21579,-74.19464,B,B,no,Wee Wah Beach Club,recreation and public bathing,none reported,Eurasian watermilfoil,none reported,0,,"2012, 2014",yes,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,5,0,3,,Tuxedo Park Environmental Committee ,yes,"Alan McHugh, John Bello, Jeff Voss",Downstate,Lower Hudson River,Mid Atlantic,lower Hudson,CSLAP,yes,,2,2,1,CSLAP,no,0.61,,,,,,,,,,
1401STU0245,1401STU0245_C,192,Weiden Pond,Sullivan,Tusten,64,26,7784,3150,121.6,9.8,3,4.6,1.4,no,0.02,"2004-2013, 2015-2019",41.59427,-74.98281,B,,no,,recreation,none reported,none reported,none reported,10.4,Swinging Bridge Reservoir,,,NA,Unassessed,Stressed,Fully Supported,Fair,Good,Fully Supported,NA,NA,,0,0,0,0,0,0,0,0,,Weiden Lake Property Owners Association,yes,Tim Wood,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.5115,,,,,,,,,,
1201WCA0698,1201WCA0698_C,145,West Caroga Lake,Fulton,Caroga,314,127,3558,1440,11.3,74,22.6,34.1,10.4,no,0.69,1997-2001,43.1367,-74.49606,B,,no,West Caroga Lake Park,recreation and public bathing,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,West Caroga Lake Association,,"Donald Hopper, J. Edward Potocar, Walter Hogan, Brian Drain",,Mohawk/Hudson River,,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,1.326754386,,,,,,,,,,
1304WHA0353,1304WHA0353_C,155,Whaley Lake,Dutchess,Pawling,256,104,2348,950,9.2,31.8,9.7,13.8,4.2,no,0.79,1998-2001,41.55897,-73.66242,B,C,no,Camp Liahona,recreation and public bathing,none reported,none reported,none reported,2.6,Gossamans Pond,,,NA,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.58,,,,,,,,,,
0601WHI5191,0601WHI5191_C,119,White Birch Lake,Broome,Windsor,32,13,425,172,13.2,13.1,4,6.2,1.9,no,0.32,"1996-2000, 2013-2015",42.04052,-75.63686,C,B,no,,recreation,none reported,none reported,none reported,1.5,Beaver Lake,,,NA,NA,Stressed,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,1,0,0,,White Birch Lake Property Owners Association ,yes,*,Central,Susquehanna River,Mid Atlantic,Central NY,CSLAP,yes,,1,1,0,CSLAP,no,0.444613821,,,,,,,,,,
1104WIN0529A,1104WIN0529A_C,167,Windover Lake,Warren,Johnsburg,96,39,734,297,7.6,9.8,3,4.6,1.4,no,0.27,1999-2003,43.63269,-74.0126,A(T),B,yes,,potable water and recreation,none reported,none reported,none reported,8.4,Friends Lake,,,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Upper Hudson River,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.674,,,,,,,,,,drawdown 2000
1402WOL0037,1402WOL0037_C,26,Wolf Lake,Sullivan,Wurtsboro,320,130,1211,490,3.8,14.8,4.5,6.9,2.1,no,0.93,"1987-1992, 1995, 1997-2001, 2013-2017",41.58641,-74.58911,B,A,no,,recreation,none reported,none reported,none reported,7.4,Kiamesha Lake,,,NA,Fully supported,Fully supported,Threatened,Good,Good,Fully supported,NA,NA,,0,0,0,0,1,0,1,0,,Wolf Lake Incorporated,yes,,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,yes,,1,1,0,CSLAP,no,0.6,,,,,,,,,,
1402YAN0021,1402YAN0021_C,206,Yankee Lake,Sullivan,Mamakating,410,166,1730,700,4.2,12.5,3.8,5.9,1.8,no,0.71,"2006-2011, 2013-2015, 2017-2019",41.58669,-74.55912,B,C,no,,recreation,none reported,none reported,none reported,8.3,Kiamesha Lake,2019,no,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,7/3/2019,7/3/2019,,0,0,0,0,0,0,0,0,,"Yankee Lake Preservation Association, Inc.",yes,Georgia Rampe and Louise Rozos,Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.6,,,,,,,,,,water level drawdown
0502WAN0048,0502WAN0048_C,265,Waneta Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSLAP,,,,,,CSLAP,,,,,,,,,,,,
1301VOS0433,1301VOS0433_C,264,Vosburg Pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSLAP,,,,,,CSLAP,,,,,,,,,,,,
1301TIB0183E,1301TIB0183E_C,93,Lake Tibet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSLAP,,,,,,CSLAP,,,,,,,,,,,,
1302KEN5213,1302KEN5213_C,263,Kentwood Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
